284,842,801,179,15,141,5.5,28,4
284,842,801,179,15,141,5.5,3,1
284,842,801,179,15,141,5.5,7,2
284,842,801,179,15,141,5.5,56,4
359,942,801,154,19,141,10.9,28,6
359,942,801,154,19,141,10.9,28,5
359,942,801,154,19,141,10.9,3,2
359,942,801,154,19,141,10.9,3,2
359,942,801,154,19,141,10.9,7,3
359,942,801,154,19,141,10.9,7,3
359,942,801,154,19,141,10.9,56,6
359,942,801,154,19,141,10.9,56,6
436,838.4,719.7,218,0,0,0,28,2
289,913.2,895.3,192,0,0,0,90,3
289,913.2,895.3,192,0,0,0,3,1
393,940.6,785.6,192,0,0,0,3,1
393,940.6,785.6,192,0,0,0,90,4
393,940.6,785.6,192,0,0,0,28,3
480,936.2,712.2,192,0,0,0,28,4
480,936.2,712.2,192,0,0,0,7,3
480,936.2,712.2,192,0,0,0,90,5
480,936.2,712.2,192,0,0,0,3,2
333,931.2,842.6,192,0,0,0,3,1
255,889.8,945,192,0,0,0,90,2
255,889.8,945,192,0,0,0,7,1
289,913.2,895.3,192,0,0,0,7,1
255,889.8,945,192,0,0,0,28,1
333,931.2,842.6,192,0,0,0,28,3
333,931.2,842.6,192,0,0,0,7,2
289,913.2,895.3,192,0,0,0,28,2
333,931.2,842.6,192,0,0,0,90,4
393,940.6,785.6,192,0,0,0,7,2
255,889.8,945,192,0,0,0,3,0
158.8,1040.6,734.3,185.7,238.2,0,0,7,0
239.6,941.6,664.3,185.7,359.4,0,0,7,2
238.2,1040.6,734.3,185.7,158.8,0,0,7,1
181.9,1012.4,714.3,185.7,272.8,0,0,28,2
193.5,998.2,704.3,185.7,290.2,0,0,28,3
255.5,1026.6,724.3,185.7,170.3,0,0,7,1
272.8,1012.4,714.3,185.7,181.9,0,0,7,1
239.6,941.6,664.3,185.7,359.4,0,0,28,3
220.8,1055,744.3,185.7,147.2,0,0,28,2
397,1040.6,734.3,185.7,0,0,0,28,3
382.5,1047.8,739.3,185.7,0,0,0,7,2
210.7,977,689.3,185.7,316.1,0,0,7,2
158.8,1040.6,734.3,185.7,238.2,0,0,28,2
295.8,1091.4,769.3,185.7,0,0,0,7,1
255.5,1026.6,724.3,185.7,170.3,0,0,28,3
203.5,1076.2,759.3,185.7,135.7,0,0,7,1
397,1040.6,734.3,185.7,0,0,0,7,2
381.4,1104.6,784.3,185.7,0,0,0,28,2
295.8,1091.4,769.3,185.7,0,0,0,28,2
228,955.8,674.3,185.7,342.1,0,0,28,3
220.8,1055,744.3,185.7,147.2,0,0,7,1
316.1,977,689.3,185.7,210.7,0,0,28,3
135.7,1076.2,759.3,185.7,203.5,0,0,7,0
238.1,1118.8,789.3,185.7,0,0,0,28,1
339.2,1069.2,754.3,185.7,0,0,0,7,2
135.7,1076.2,759.3,185.7,203.5,0,0,28,1
193.5,998.2,704.3,185.7,290.2,0,0,7,1
203.5,1076.2,759.3,185.7,135.7,0,0,28,2
290.2,998.2,704.3,185.7,193.5,0,0,7,2
181.9,1012.4,714.3,185.7,272.8,0,0,7,1
170.3,1026.6,724.3,185.7,155.5,0,0,28,2
210.7,977,689.3,185.7,316.1,0,0,28,3
228,955.8,674.3,185.7,342.1,0,0,7,2
290.2,998.2,704.3,185.7,193.5,0,0,28,3
381.4,1104.6,784.3,185.7,0,0,0,7,1
238.2,1040.6,734.3,185.7,158.8,0,0,28,2
186.2,1083.4,764.3,185.7,124.1,0,0,7,0
339.2,1069.2,754.3,185.7,0,0,0,28,3
238.1,1118.8,789.3,185.7,0,0,0,7,1
252.5,1111.6,784.3,185.7,0,0,0,28,1
382.5,1047.8,739.3,185.7,0,0,0,28,3
252.5,1111.6,784.3,185.7,0,0,0,7,1
316.1,977,689.3,185.7,210.7,0,0,7,2
186.2,1083.4,764.3,185.7,124.1,0,0,28,1
170.3,1026.6,724.3,185.7,155.5,0,0,7,1
272.8,1012.4,714.3,185.7,181.9,0,0,28,3
339,968,781,197,0,0,0,3,1
339,968,781,197,0,0,0,7,2
339,968,781,197,0,0,0,14,2
339,968,781,197,0,0,0,28,3
339,968,781,197,0,0,0,90,3
339,968,781,197,0,0,0,180,3
339,968,781,197,0,0,0,365,3
236,968,885,194,0,0,0,3,0
236,968,885,194,0,0,0,14,1
236,968,885,194,0,0,0,28,1
236,968,885,194,0,0,0,90,2
236,968,885,193,0,0,0,180,2
236,968,885,193,0,0,0,365,2
277,968,856,191,0,0,0,14,2
277,968,856,191,0,0,0,28,2
277,968,856,191,0,0,0,3,1
277,968,856,191,0,0,0,90,3
277,968,856,191,0,0,0,180,3
277,968,856,191,0,0,0,360,3
254,968,863,198,0,0,0,3,0
254,968,863,198,0,0,0,90,2
254,968,863,198,0,0,0,180,2
254,968,863,198,0,0,0,365,2
307,968,812,193,0,0,0,180,3
307,968,812,193,0,0,0,365,3
307,968,812,193,0,0,0,3,1
307,968,812,193,0,0,0,28,2
307,968,812,193,0,0,0,90,3
236,968,885,193,0,0,0,7,0
200,1125,845,180,0,0,0,7,0
200,1125,845,180,0,0,0,28,1
225,1113,833,181,0,0,0,7,1
225,1113,833,181,0,0,0,28,1
325,1063,783,184,0,0,0,7,1
325,1063,783,184,0,0,0,28,3
275,1088,808,183,0,0,0,7,1
275,1088,808,183,0,0,0,28,2
300,1075,795,184,0,0,0,7,1
300,1075,795,184,0,0,0,28,2
375,1038,758,186,0,0,0,7,2
375,1038,758,186,0,0,0,28,3
400,1025,745,187,0,0,0,28,4
400,1025,745,187,0,0,0,7,3
250,1100,820,182,0,0,0,7,1
250,1100,820,182,0,0,0,28,2
350,1050,770,186,0,0,0,7,2
350,1050,770,186,0,0,0,28,3
203.5,963.4,630,203.5,305.3,0,0,7,1
250.2,977.6,694.1,203.5,166.8,0,0,90,4
157,935.4,781.2,192,236,0,0,90,4
141.3,971.8,748.5,203.5,212,0,0,28,2
166.8,975.6,692.6,203.5,250.2,0,0,3,0
122.6,958.2,800.1,203.5,183.9,0,0,90,3
183.9,959.2,800,203.5,122.6,0,0,3,0
102,887,942,192,153,0,0,3,0
102,887,942,192,153,0,0,90,2
122.6,958.2,800.1,203.5,183.9,0,0,28,2
166.8,975.6,692.6,203.5,250.2,0,0,28,3
200,965.4,806.2,192,133,0,0,3,1
108.3,938.2,849,203.5,162.4,0,0,28,2
305.3,965.4,631,203.5,203.5,0,0,7,2
108.3,938.2,849,203.5,162.4,0,0,90,2
116,909.8,891.9,192,173,0,0,90,3
141.3,971.8,748.5,203.5,212,0,0,7,1
157,935.4,781.2,192,236,0,0,28,3
133,927.4,839.2,192,200,0,0,28,2
250.2,977.6,694.1,203.5,166.8,0,0,7,1
173,946.8,856.8,192,116,0,0,7,1
192,929.8,716.1,192,288,0,0,3,1
192,929.8,716.1,192,288,0,0,28,3
153,888,943.1,192,102,0,0,3,0
288,932,717.8,192,192,0,0,3,1
305.3,965.4,631,203.5,203.5,0,0,28,4
236,972.6,749.1,192,157,0,0,7,2
173,946.8,856.8,192,116,0,0,3,0
212,973.4,750,203.5,141.3,0,0,7,1
236,972.6,749.1,192,157,0,0,3,1
183.9,959.2,800,203.5,122.6,0,0,90,3
166.8,975.6,692.6,203.5,250.2,0,0,7,1
102,887,942,192,153,0,0,7,0
288,932,717.8,192,192,0,0,28,3
212,973.4,750,203.5,141.3,0,0,28,3
102,887,942,192,153,0,0,28,1
173,946.8,856.8,192,116,0,0,28,2
183.9,959.2,800,203.5,122.6,0,0,28,2
133,927.4,839.2,192,200,0,0,90,3
192,929.8,716.1,192,288,0,0,90,5
133,927.4,839.2,192,200,0,0,7,1
305.3,965.4,631,203.5,203.5,0,0,3,1
236,972.6,749.1,192,157,0,0,90,4
108.3,938.2,849,203.5,162.4,0,0,3,0
157,935.4,781.2,192,236,0,0,7,1
288,932,717.8,192,192,0,0,7,2
212,973.4,750,203.5,141.3,0,0,3,0
212,973.4,750,203.5,141.3,0,0,90,3
153,888,943.1,192,102,0,0,28,1
236,972.6,749.1,192,157,0,0,28,3
116,909.8,891.9,192,173,0,0,28,2
183.9,959.2,800,203.5,122.6,0,0,7,1
108.3,938.2,849,203.5,162.4,0,0,7,0
203.5,963.4,630,203.5,305.3,0,0,28,4
203.5,963.4,630,203.5,305.3,0,0,3,0
133,927.4,839.2,192,200,0,0,3,0
288,932,717.8,192,192,0,0,90,5
200,965.4,806.2,192,133,0,0,7,1
200,965.4,806.2,192,133,0,0,28,3
250.2,977.6,694.1,203.5,166.8,0,0,3,0
122.6,958.2,800.1,203.5,183.9,0,0,3,0
153,888,943.1,192,102,0,0,90,2
200,965.4,806.2,192,133,0,0,90,4
116,909.8,891.9,192,173,0,0,3,0
173,946.8,856.8,192,116,0,0,90,3
250.2,977.6,694.1,203.5,166.8,0,0,28,3
305.3,965.4,631,203.5,203.5,0,0,90,5
192,929.8,716.1,192,288,0,0,7,2
157,935.4,781.2,192,236,0,0,3,0
153,888,943.1,192,102,0,0,7,0
141.3,971.8,748.5,203.5,212,0,0,90,3
116,909.8,891.9,192,173,0,0,7,1
141.3,971.8,748.5,203.5,212,0,0,3,0
122.6,958.2,800.1,203.5,183.9,0,0,7,1
166.8,975.6,692.6,203.5,250.2,0,0,90,4
203.5,963.4,630,203.5,305.3,0,0,90,5
310,1012,830,192,0,0,0,3,1
310,1012,830,192,0,0,0,7,1
310,1012,830,192,0,0,0,28,2
310,1012,830,192,0,0,0,90,3
310,1012,830,192,0,0,0,120,3
331,1025,821,192,0,0,0,3,1
331,1025,821,192,0,0,0,7,1
331,1025,821,192,0,0,0,28,3
331,1025,821,192,0,0,0,90,3
331,1025,821,192,0,0,0,120,3
349,1056,809,192,0,0,0,3,1
349,1056,809,192,0,0,0,7,0
349,1056,809,192,0,0,0,28,3
349,1056,809,192,0,0,0,90,4
349,1056,809,192,0,0,0,120,4
238,1119,789,186,0,0,0,7,1
238,1119,789,186,0,0,0,28,1
296,1090,769,186,0,0,0,7,1
296,1090,769,186,0,0,0,28,2
297,1040,734,186,0,0,0,7,3
480,936,721,192,0,0,0,28,4
480,936,721,192,0,0,0,90,5
397,1040,734,186,0,0,0,28,3
281,1104,774,186,0,0,0,7,1
281,1104,774,185,0,0,0,28,2
500,1125,613,200,0,0,0,1,1
500,1125,613,200,0,0,0,3,2
500,1125,613,200,0,0,0,7,3
500,1125,613,200,0,0,0,14,3
500,1125,613,200,0,0,0,28,4
540,1125,613,173,0,0,0,7,5
540,1125,613,173,0,0,0,14,5
540,1125,613,173,0,0,0,28,6
540,1125,613,173,0,0,0,90,6
540,1125,613,173,0,0,0,180,7
540,1125,613,173,0,0,0,270,7
350,974,775,203,0,0,0,7,1
350,974,775,203,0,0,0,14,2
350,974,775,203,0,0,0,28,2
350,974,775,203,0,0,0,56,2
350,974,775,203,0,0,0,90,3
350,974,775,203,0,0,0,180,3
385,966,763,186,0,0,0,1,0
385,966,763,186,0,0,0,3,1
385,966,763,186,0,0,0,7,2
385,966,763,186,0,0,0,14,2
385,966,763,186,0,0,0,28,3
331,978,825,192,0,0,0,180,3
331,978,825,192,0,0,0,360,4
349,1047,806,192,0,0,0,3,1
331,978,825,192,0,0,0,3,1
382,1047,739,186,0,0,0,7,2
382,1047,739,186,0,0,0,28,3
382,1111,784,186,0,0,0,7,1
281,1104,774,186,0,0,0,28,2
339,1069,754,185,0,0,0,7,2
339,1069,754,185,0,0,0,28,3
295,1069,769,185,0,0,0,7,1
295,1069,769,185,0,0,0,28,2
238,1118,789,185,0,0,0,28,1
296,1085,765,192,0,0,0,7,1
296,1085,765,192,0,0,0,28,2
296,1085,765,192,0,0,0,90,2
331,879,825,192,0,0,0,3,1
331,978,825,192,0,0,0,7,1
331,978,825,192,0,0,0,28,3
331,978,825,192,0,0,0,90,3
349,1047,806,192,0,0,0,7,1
349,1047,806,192,0,0,0,28,3
349,1047,806,192,0,0,0,90,3
349,1047,806,192,0,0,0,180,4
349,1047,806,192,0,0,0,360,4
302,974,817,203,0,0,0,14,1
302,974,817,203,0,0,0,180,2
525,1125,613,189,0,0,0,180,6
500,1125,613,200,0,0,0,90,4
500,1125,613,200,0,0,0,180,5
500,1125,613,200,0,0,0,270,5
540,1125,613,173,0,0,0,3,4
252,1111,784,185,0,0,0,7,1
252,1111,784,185,0,0,0,28,1
339,1060,754,185,0,0,0,28,3
393,940,758,192,0,0,0,3,1
393,940,758,192,0,0,0,28,3
393,940,758,192,0,0,0,90,4
382,1047,739,185,0,0,0,7,2
382,1047,739,185,0,0,0,28,3
252,1111,784,186,0,0,0,7,1
252,1111,784,185,0,0,0,28,1
310,970,850,192,0,0,0,7,1
310,970,850,192,0,0,0,28,2
310,970,850,192,0,0,0,90,3
310,970,850,192,0,0,0,180,3
310,970,850,192,0,0,0,360,3
525,1125,613,189,0,0,0,3,3
525,1125,613,189,0,0,0,7,4
525,1125,613,189,0,0,0,14,4
525,1125,613,189,0,0,0,28,5
525,1125,613,189,0,0,0,90,5
525,1125,613,189,0,0,0,270,6
322,974,800,203,0,0,0,14,2
322,974,800,203,0,0,0,28,2
322,974,800,203,0,0,0,180,2
302,974,817,203,0,0,0,28,2
397,1040,734,185,0,0,0,28,3
480,936,721,192,0,0,0,3,2
522,896,896,146,0,0,0,7,5
522,896,896,146,0,0,0,28,7
273,904,680,210,105,82,9,28,3
162,838,741,179,190,148,19,28,3
154,923,658,220,144,112,10,28,1
147,860,829,202,115,89,9,28,1
152,944,695,168,178,139,18,28,3
310,914,651,168,143,111,22,28,3
144,943,844,158,0,175,18,28,1
304,895,722,214,140,0,6,28,3
374,1013,730,190,0,0,7,28,3
159,953,720,175,149,116,15,28,2
153,1002,684,200,239,0,6,28,2
310,914,804,168,143,0,10,28,4
305,959,705,196,0,100,10,28,3
151,991,772,167,0,184,12,28,1
142,883,785,174,167,130,11,28,4
298,878,655,201,137,107,6,28,5
321,870,774,190,164,0,5,28,5
366,824,757,191,187,0,7,28,6
280,825,805,172,129,100,9,28,5
252,835,821,194,97,76,8,28,3
165,1023,729,182,0,150,12,28,1
156,1022,698,180,243,0,11,28,3
160,829,710,203,188,146,11,28,3
298,879,815,186,0,107,6,28,4
318,861,737,210,0,126,6,28,4
287,904,696,188,121,94,9,28,4
326,882,790,174,166,0,9,28,6
356,801,778,193,0,142,11,28,4
132,867,736,179,207,161,5,28,3
322,951,709,186,149,0,8,28,5
164,849,846,181,0,200,13,28,1
314,925,783,170,0,113,10,28,3
321,870,780,182,0,128,11,28,3
140,869,656,237,164,128,6,28,3
288,908,829,177,121,0,7,28,4
298,880,744,210,0,107,11,28,3
265,833,790,195,111,86,6,28,4
160,1049,688,168,250,0,12,28,3
166,859,827,183,260,0,13,28,3
276,870,768,180,116,90,9,28,4
322,818,813,196,0,116,10,28,3
149,892,780,193,139,109,6,28,2
159,990,789,176,187,0,11,28,3
261,864,761,201,100,78,9,28,3
237,853,695,247,92,71,6,28,2
313,1002,689,178,0,113,8,28,3
155,1047,697,193,183,0,9,28,1
146,827,872,202,230,0,3,28,3
296,819,778,221,0,107,11,28,3
133,949,795,196,210,0,3,28,3
313,867,824,178,145,0,8,28,4
152,992,816,184,0,112,8,28,1
153,1002,689,178,145,113,8,28,2
140,916,753,200,133,103,7,28,3
149,847,893,176,236,0,13,28,3
300,878,728,212,0,120,10,28,2
153,867,824,178,145,113,8,28,2
148,1002,830,158,0,137,16,28,1
326,801,792,199,0,138,11,28,4
153,1000,822,178,145,0,8,28,1
262,895,733,195,111,86,5,28,3
158,898,713,220,0,195,11,28,0
151,1074,678,167,0,185,16,28,1
273,931,762,199,0,90,11,28,3
149,953,780,183,118,92,7,28,2
143,967,643,191,169,143,8,28,2
260,936,763,171,101,78,10,28,4
313,917,759,178,161,0,10,28,5
284,970,794,168,120,0,7,28,4
336,986,817,182,0,0,3,28,4
145,979,812,181,0,134,11,28,1
150,1069,675,174,237,0,12,28,3
144,814,805,192,170,133,8,28,2
331,811,802,195,170,0,8,28,5
155,1047,697,193,0,143,9,28,1
155,877,868,193,183,0,9,28,2
135,961,805,180,0,166,10,28,1
266,910,745,178,112,87,10,28,3
314,869,690,179,145,113,8,28,4
313,1000,822,127,145,0,8,28,4
146,986,817,182,173,0,3,28,2
144,941,774,178,136,106,7,28,2
148,839,884,181,0,182,15,28,1
277,946,666,191,117,91,7,28,4
298,953,784,164,0,107,13,28,3
313,1002,689,178,145,0,8,28,4
155,880,699,194,184,143,9,28,2
289,924,760,195,134,0,6,28,4
148,1000,828,171,175,0,2,28,2
145,824,869,202,0,179,8,28,1
313,1000,822,178,0,0,8,28,2
136,923,764,172,162,126,10,28,2
155,877,868,193,0,143,9,28,0
255,919,749,189,99,77,6,28,3
162,822,638,216,207,172,10,28,3
136,847,783,199,196,98,6,28,2
164,961,641,197,163,128,8,28,2
162,820,680,202,214,164,10,28,3
157,819,704,200,214,152,9,28,3
149,935,623,192,153,194,8,28,2
135,965,643,196,105,193,6,28,2
159,848,669,201,209,161,7,28,3
144,1021,709,176,15,195,6,28,1
154,845,612,228,174,185,7,28,2
167,898,636,185,187,195,7,28,2
184,923,623,213,86,190,6,28,2
156,854,614,221,178,187,7,28,2
236.9,852.9,695.4,246.9,91.7,71.5,6,28,2
313.3,1001.9,688.7,178.5,0,113,8,28,3
154.8,1047.4,696.7,193.3,183.4,0,9.1,28,1
145.9,827,871.8,202.5,230.5,0,3.4,28,3
296,819.2,778.4,221.4,0,106.7,10.5,28,3
133.1,949.4,795.3,195.7,210.2,0,3.1,28,2
313.3,867.2,824,178.5,145,0,8,28,4
151.6,992,815.9,184.4,0,111.9,7.9,28,1
153.1,1001.9,688.7,178.5,145,113,8,28,2
139.9,916,753.4,200.3,132.6,103.3,7.4,28,3
149.5,846.8,892.7,175.8,236,0,12.6,28,3
299.8,878.2,727.6,211.5,0,119.8,9.9,28,2
153.1,867.2,824,178.5,145,113,8,28,2
148.1,1001.8,830.1,158.1,0,136.6,16.1,28,1
326.5,801.1,792.5,199,0,137.9,10.8,28,3
152.7,999.7,822.2,178.1,144.7,0,8,28,1
261.9,895.2,732.6,195.4,110.5,86.1,5,28,3
158.4,897.7,712.9,219.7,0,194.9,11,28,0
150.7,1074.5,678,166.7,0,185.3,15.6,28,1
272.6,931.3,762.2,198.7,0,89.6,10.6,28,3
149,953.4,780.3,182.9,117.6,91.7,7.1,28,2
143,967.4,643.5,190.7,169.4,142.7,8.4,28,2
259.9,935.7,762.9,170.6,100.6,78.4,10.4,28,4
312.9,916.6,759.5,177.6,160.5,0,9.6,28,5
284,970.4,794.2,168.3,119.7,0,7.2,28,4
336.5,985.8,816.8,181.9,0,0,3.4,28,4
144.8,979.5,811.5,180.8,0,133.6,11.1,28,1
150,1069.3,674.8,173.8,236.8,0,11.9,28,3
143.7,814.1,805.3,191.6,170.2,132.6,8.5,28,2
330.5,811,802.3,194.9,169.6,0,8.1,28,5
154.8,1047.4,696.7,193.3,0,142.8,9.1,28,1
154.8,877.2,867.7,193.3,183.4,0,9.1,28,2
134.7,961,804.9,180.2,0,165.7,10,28,1
266.2,909.7,744.5,177.9,112.3,87.5,10.4,28,3
314,869.1,690.2,178.9,145.3,113.2,8,28,4
312.7,999.7,822.2,127.3,144.7,0,8,28,4
145.7,985.8,816.8,181.9,172.6,0,3.4,28,2
143.8,941.5,774.3,178.1,136.3,106.2,7.5,28,2
148.1,838.9,884.3,181.4,0,182.1,15,28,1
277,946.5,665.6,190.6,116.8,91,7,28,4
298.1,953.2,784,163.6,0,107.5,12.8,28,3
313.3,1001.9,688.7,178.5,145,0,8,28,4
155.2,879.6,698.5,193.8,183.9,143.2,9.2,28,2
289,924.1,760.1,194.9,133.7,0,5.5,28,4
147.8,1000,828.5,171.2,175.1,0,2.2,28,2
145.4,824,868.7,201.7,0,178.9,7.8,28,1
312.7,999.7,822.2,178.1,0,0,8,28,2
136.4,922.6,764.4,171.6,161.6,125.8,10.4,28,2
154.8,877.2,867.7,193.3,0,142.8,9.1,28,0
255.3,919,749.3,188.6,98.8,77,6.5,28,3
272.8,904,679.7,209.7,105.1,81.8,9,28,3
162,838.1,741.4,178.8,190.1,148.1,18.8,28,3
153.6,923.2,657.9,220.1,144.2,112.3,10.1,28,1
146.5,860,829.5,201.9,114.6,89.3,8.8,28,1
151.8,944,694.6,167.5,178.1,138.7,18.3,28,3
309.9,913.9,651.2,167.8,142.8,111.2,22.1,28,3
143.6,942.7,844.5,158.4,0,174.9,17.9,28,1
303.6,895.5,722.5,213.5,139.9,0,6.2,28,3
374.3,1013.2,730.4,190.2,0,0,6.7,28,3
158.6,953.3,719.7,175.1,148.9,116,15,28,2
152.6,1001.8,683.9,200,238.7,0,6.3,28,2
310,914.3,804,167.9,142.8,0,10,28,4
304.8,959.4,705.2,196,0,99.6,9.8,28,3
150.9,991.2,772.2,166.6,0,183.9,11.6,28,1
141.9,882.6,785.3,173.5,166.6,129.7,10.9,28,4
297.8,878.4,655.3,201.3,137.2,106.9,6,28,5
321.3,870,774,190.5,164.2,0,4.6,28,5
366,824.3,756.9,191.3,187,0,6.6,28,6
279.8,825.1,804.9,172.4,128.9,100.4,9.5,28,5
252.1,835.5,821.4,193.8,97.1,75.6,8.3,28,3
164.6,1023.3,728.9,181.6,0,150.4,11.7,28,1
155.6,1022,697.7,180.3,243.5,0,10.7,28,3
160.2,828.7,709.7,203.2,188,146.4,11.3,28,3
298.1,879,815.2,186.4,0,107,6.1,28,4
317.9,860.5,736.6,209.7,0,126.5,5.7,28,4
287.3,904.4,695.9,187.6,120.5,93.9,9.2,28,4
325.6,881.6,790,174,166.4,0,8.9,28,6
355.9,801.4,778.4,193.3,0,141.6,11,28,4
132,866.9,735.6,178.9,206.5,160.9,5.5,28,3
322.5,951,709.5,185.8,148.6,0,8.5,28,5
164.2,849.3,846,181.2,0,200.1,12.6,28,1
313.8,925.3,782.9,169.9,0,112.6,10.1,28,3
321.4,870.1,779.7,182.5,0,127.9,11.5,28,3
139.7,868.6,655.6,236.7,163.9,127.7,5.8,28,3
288.4,907.9,829.5,177.4,121,0,7,28,4
298.2,879.6,744.2,209.7,0,107,11.1,28,3
264.5,832.6,790.4,195.5,111,86.5,5.9,28,4
159.8,1049.3,688.2,168.4,250,0,12.2,28,3
166,858.8,826.8,183.2,259.7,0,12.7,28,3
276.4,870.1,768.3,179.6,116,90.3,8.9,28,4
322.2,817.9,813.4,196,0,115.6,10.4,28,3
148.5,892.4,780,192.7,139.4,108.6,6.1,28,2
159.1,989.6,788.9,175.6,186.7,0,11.3,28,3
260.9,864.5,761.5,200.6,100.5,78.3,8.6,28,3
